"id","Value","area","ratio","rValue"
1,49659228,0.00206708280618959,0.0330733248990335,1642395.78187918
2,50758512,0.039938571063254,0.639017137012063,32435559.0172325
3,63454168,0.0335078161984072,0.536125059174515,34019369.5738696
4,64465116,0.00549310030154846,0.0878896048247754,5665813.57022331
5,47683884,0.00616752920981294,0.0986804673570071,4705467.95851731
6,46840420,0.0553527248919925,0.885643598271879,41483918.1133661
7,62809436,0.0625,1,62809436
8,63853456,0.0419607216904808,0.671371547047694,42869393.5390618
9,64161820,0.0300154222125882,0.480246755401412,30813505.8756494
10,67179904,0.061273362848257,0.980373805572112,65861418.1424492
11,73051096,0.0194367566872188,0.310988106995501,22718022.0589866
12,63311984,0.000443089128388727,0.00708942605421963,448845.628913936
13,62372692,0.0146048383068691,0.233677412909906,14575089.3027864
14,70261168,0.000816211616966623,0.013059385871466,917567.704691897
