"id","Value","area","ratio","rValue"
1,0,0.00373060448064714,0.0596896716903543,0
2,0,0.0282610004329639,0.452176006927423,0
3,734103.5625,0.0108082733068645,0.172932372909833,126950.271024687
4,581187,0.00847338735791635,0.135574197726662,78793.9612541653
5,282290.84375,0.00712249403880601,0.113959904620896,32169.8376291023
6,0,0.0182311290431247,0.291698064689996,0
7,313597.65625,0.0422464039130872,0.675942462609395,211973.97203416
8,343177.09375,0.0382539776099411,0.612063641759057,210046.221768914
