"id","Value","area","ratio","rValue"
1,10071082,0.0106740233584207,0.170784373734731,1719983.43220113
2,5465893,0.0424329676615417,0.678927482584668,3710944.97456716
3,4509294.5,0.00579464416481064,0.0927143066369702,418076.112989403
4,23931228,0.00637824916473771,0.102051986635803,2442229.36003436
5,21168214,0.0464747347633029,0.743595756212846,15740594.0970054
6,15129185,0.0550501588416623,0.880802541466597,13325824.5983183
7,3802978.25,0.0293962097532317,0.470339356051708,1788690.34118365
8,30242378,0.00229570122686223,0.0367312196297957,1110839.4284453
9,79206760,0.0519321489098204,0.830914382557127,65814036.0797506
10,70685192,0.0625,1,70685192
11,25954658,0.0625,1,25954658
12,23771524,0.0474170835877702,0.758673337404323,18034821.448267
13,63909992,0.0106996604244633,0.171194566791412,10941043.3940826
14,55577312,0.0624658039864699,0.999452863783519,55546903.6397901
15,30671290,0.0153352901619039,0.245364642590463,7525650.10863844
16,31908686,1.13959912278559e-05,0.000182335859645695,5818.09769197455
17,19442226,0.0181592103301006,0.29054736528161,5648887.53950961
18,24393242,0.00215006345530408,0.0344010152848653,839152.290889419
