"id","Value","area","ratio","rValue"
1,5728783.5,0.0106740233584207,0.170784373734731,978386.702309363
2,2620854.5,0.0424329676615417,0.678927482584668,1779370.1479057
3,2311997.75,0.00579464416481064,0.0927143066369702,214355.268337485
4,15754764,0.00637824916473771,0.102051986635803,1607804.96517824
5,13545461,0.0464747347633029,0.743595756212846,10072347.3155466
6,9470061,0.0550501588416623,0.880802541466597,8341253.7966437
7,1587893.875,0.0293962097532317,0.470339356051708,746848.982645951
8,19052066,0.00229570122686223,0.0367312196297957,699805.620647364
9,53100068,0.0519321489098204,0.830914382557127,44121610.2159615
10,46609204,0.0625,1,46609204
11,15128313,0.0625,1,15128313
12,13676222,0.0474170835877702,0.758673337404323,10375784.9878224
13,41044172,0.0106996604244633,0.171194566791412,7026539.2448522
14,34232444,0.0624658039864699,0.999452863783519,34213714.1901089
15,18601940,0.0153352901619039,0.245364642590463,4564258.35958924
16,18190730,1.13959912278559e-05,0.000182335859645695,3316.82239213273
17,11035579,0.0181592103301006,0.29054736528161,3206358.40280706
18,12728899,0.00215006345530408,0.0344010152848653,437887.049058507
