"id","Value","area","ratio","rValue"
1,6146.40966796875,0.00897768693509307,0.143642990961489,882.888668381644
2,8410.8759765625,0.0173765366990018,0.278024587184029,2338.43032123985
3,412168.75,0.0175820674999994,0.28131307999999,115948.460542246
4,2254647,0.0179029867857412,0.286447788571859,645838.647160175
5,2501475,0.0184399829000723,0.295039726401157,738034.499599334
6,2805386,0.00591050670199657,0.0945681072319452,265300.044074998
7,0,0.0130517486468835,0.208827978350136,0
8,3073.20483398438,0.0624076559891184,0.998522495825894,3068.66416101428
9,24561.892578125,0.0625,1,24561.892578125
10,236870.859375,0.0625,1,236870.859375
11,458438.40625,0.0625,1,458438.40625
12,785133.1875,0.0204574738564508,0.327319581703213,256989.46651381
13,49238.20703125,0.0449398744609173,0.719037991374676,35404.1414826405
14,141430.96875,0.0625,1,141430.96875
15,3928.63818359375,0.0625,1,3928.63818359375
16,0,0.0625,1,0
17,4220.85009765625,0.0236955769268007,0.379129230828812,1600.24765096813
18,1047.62145996094,0.0196625143099683,0.314600228959493,329.58195116659
19,11523.8359375,0.046824208136638,0.749187330186208,8633.5118795195
20,447864.75,0.0624155934029047,0.998649494446475,447259.906167897
21,777870.375,0.0625,1,777870.375
22,1004562.3125,0.0619152516866329,0.990644026986126,995163.654613495
23,851204.75,0.0125882179924546,0.201411487879274,171442.415187405
24,940291.9375,0.0118135139820032,0.189016223712051,177730.431213138
