"id","Value","area","ratio","rValue"
1,1015869.875,0.000455934971218519,0.0072949595394963,7410.72963551817
2,3504505.25,0.00956878091280986,0.153100494604958,536541.487120671
3,5229321,0.00645583281069416,0.103293324971107,540153.953431232
4,35212464,0.000494266406416862,0.0079082625026698,278469.40867781
5,27200550,0.0546782959877744,0.874852735804391,23796475.5828841
6,10736419,0.0624999999999996,0.999999999999993,10736418.9999999
7,12192373,0.0614484969429595,0.983175951087353,11987247.9202868
8,7627935.5,0.033167735867422,0.530683773878753,4048021.59804371
9,43844316,0.0134816005738484,0.215705609181574,9457464.89192943
10,59258332,0.0539683444724161,0.863493511558658,51169185.1877888
11,41365260,0.0625,1,41365260
12,9944474,0.0624999999999996,0.999999999999993,9944473.99999993
13,8511186,0.0625,1,8511186
14,6040433,0.0594017492221374,0.950427987554198,5740996.58014597
15,3289405.25,0.00265945087776307,0.0425512140442091,139968.186870895
16,25253496,0.00587553795308611,0.0940086072493777,2374045.98713773
17,23839870,0.0266231912384456,0.42597105981513,10155094.6897549
18,19998514,0.0273820792538903,0.438113268062246,8761614.32492857
19,10834225,0.0624974753764711,0.999959606023537,10833787.3625704
20,6569032,0.0625,1,6569032
21,7008449,0.0219311967647859,0.350899148236574,2459258.78455947
22,18117290,0.0188088028331799,0.300940845330879,5452232.56770467
23,11452815,0.0511226676189322,0.817962681902915,9367975.27273793
24,7701578.5,0.0534233924992266,0.854774279987626,6583111.21710568
25,8919131,0.0019774087421674,0.0316385398746784,282188.28179098
26,4242822.5,1.14838525100116e-06,1.83741640160186e-05,77.9583165058541
27,4634226.5,0.00180579426358987,0.028892708217438,133895.354078019
