"id","Value","area","ratio","rValue"
98,13365952,0.060473433900376,0.967574942406016,12932560.2366016
99,15652673,0.0625,1,15652673
100,25162600,0.0625,1,25162600
101,28414072,0.0625,1,28414072
102,25707554,0.0625,1,25707554
103,22539550,0.0625,1,22539550
104,9804901,0.0625,1,9804901
105,10449210,0.0625,1,10449210
106,1138995.5,0.0625,1,1138995.5
107,640566.8125,0.0625,1,640566.8125
108,343807.59375,0.0625,1,343807.59375
109,1200706.625,0.0612282726442044,0.979652362307271,1176275.08161924
110,482122.78125,0.0569287732630422,0.910860372208675,439146.535979657
111,292340.8125,0.0200759361655495,0.321214978648792,93904.2478453579
112,16230885,0.0215457268506802,0.344731629610884,5595299.43607685
113,14707618,0.0576563743835383,0.922501990136612,13567806.8751691
114,15466638,0.0625,1,15466638
115,20833618,0.0625,1,20833618
116,22676696,0.0625,1,22676696
117,17083714,0.0625,1,17083714
118,12943281,0.0625,1,12943281
119,3252627.75,0.0625,1,3252627.75
120,3562357.5,0.0625,1,3562357.5
121,1470272.5,0.0625,1,1470272.5
122,2687830.75,0.0625,1,2687830.75
123,1305874.75,0.0625,1,1305874.75
124,568170.5625,0.0625,1,568170.5625
125,246349.296875,0.0625,1,246349.296875
126,119581.2890625,0.0465523137522114,0.744837020035382,89068.5709973021
127,226253.875,0.0144952207799891,0.231923532479826,52473.597927249
128,15301773,0.00542773490848896,0.0868437585358234,1328863.47958198
129,18096832,0.0620668737352416,0.993069979763866,17971420.5880301
130,22473386,0.0625,1,22473386
131,21609762,0.0625,1,21609762
132,12550634,0.0625,1,12550634
133,9282578,0.0625,1,9282578
134,2379473.75,0.0625,1,2379473.75
135,1398129.75,0.04180931732551,0.668949077208161,935277.606079776
136,826535.625,0.0177941170665802,0.284705873065284,235319.546735185
137,1889437.875,0.0515633930227767,0.825014288364427,1558813.24385192
138,792131.625,0.0471080929486366,0.753729487178186,597052.963488873
139,738840.625,0.0584954615568529,0.935927384909646,691501.174021258
140,208116.90625,0.0625,1,208116.90625
141,132199.328125,0.0625,1,132199.328125
142,332156.125,0.0491164205468048,0.785862728748878,261029.118763153
143,235198.328125,0.00403874503401096,0.0646199205441754,15198.4972755604
144,10949648,0.0122801215465545,0.196481944744872,2151408.1333118
145,6040585.5,0.0216126814311892,0.345802902899028,2088852.00110977
146,5354924.5,0.0584405455047122,0.935048728075395,5007115.34266477
147,4097063.25,0.0607062545176101,0.971300072281762,3979477.83086795
148,4055597,0.0536589426171717,0.858543081874748,3481904.74722198
149,344383.96875,0.0351530359097734,0.562448574556375,193698.272323505
150,1712137,0.0264560474774022,0.423296759638435,724742.04415707
151,800668.9375,0.0017346179626075,0.0277538874017199,22221.6755374297
152,594386.0625,0.037995662917161,0.607930606674576,361345.479574537
153,133355.859375,0.0625,1,133355.859375
154,168976.765625,0.0625,1,168976.765625
155,405123,0.0608268202771166,0.973229124433866,394277.502578021
156,432932.375,0.00159697470571799,0.0255515952914878,11062.1128345826
157,1234002.5,0.0352574304102413,0.56411888656386,696124.11631702
158,2064170.125,0.0370078911382606,0.59212625821217,1222249.3324296
159,2620237.5,0.0152017990935676,0.243228785497082,637317.18483891
160,583826.6875,0.0160221777822703,0.256354844516324,149666.799698543
161,271761.5,0.0469587547576952,0.751340076123123,204185.306097334
162,186457.21875,0.0625,1,186457.21875
163,313998.84375,0.0598728909040509,0.957966254464815,300800.29625347
164,400817.9375,0.00672973872739143,0.107675819638263,43158.3999460305
165,588016.6875,0.0025985089491715,0.041576143186744,24447.4659956949
166,375457.71875,0.0154123959929204,0.246598335886726,92587.2486395765
167,355806,0.0601511998968998,0.962419198350397,342434.525288261
168,597565.8125,0.0372679577015775,0.596287323225239,356320.91878654
169,469495.59375,5.76369182192303e-05,0.000922190691507685,432.964466260124
170,205955.6875,0.00035142483928559,0.00562279742856943,1158.04711007425
171,190658.25,0.0101726839574808,0.162762943319692,31032.0979381817
172,470879.40625,0.004276082928489,0.0684173268558239,32216.3102470826
