"id","Value","area","ratio","rValue"
1,18474082,0.00641533329299362,0.102645332687898,1896278.29299351
2,12731184,0.0469212346760515,0.750739754816824,9557805.95468787
3,11635345,0.036007278519861,0.576116456317776,6703313.72943475
4,13890342,0.00113575552866901,0.0181720884587041,252416.523545653
5,34422132,0.0185318443540551,0.296509509664881,10206489.4809398
6,32265804,0.0624160741708088,0.998657186732941,32222477.0503165
7,24265472,0.012725713631445,0.20361141810312,4940727.16486154
8,21634500,0.00173116485059603,0.0276986376095364,599246.175363516
9,44906756,0.032869261089663,0.525908177434607,23616830.2024606
10,34173064,0.0446323154715269,0.714117047544431,24403567.5692269
11,32192402,0.0625,1,32192402
12,26011064,0.0416202252780375,0.6659236044486,17321381.4944232
13,22869184,0.0161404460866019,0.258247137385631,5905901.30234527
14,39403772,0.0389167125671465,0.622667401074344,24535444.303766
15,63968456,0.0625,1,63968456
16,59664664,0.0625,1,59664664
17,18616414,0.0625,1,18616414
18,16383458,0.0498562142721371,0.797699428354194,13069075.0810649
19,8928733,0.00346238164279079,0.0553981062846527,494634.899721286
20,42118328,1.28609687460347e-05,0.000205775499936556,8666.92000069183
21,39788912,0.0335238462295868,0.536381539673388,21342037.880489
22,64148992,0.0625,1,64148992
23,58801528,0.0625,1,58801528
24,17665188,0.0622096656137591,0.995354649820145,17583127.015747
25,36067304,0.00594970869448511,0.0951953391117618,3433439.235127
26,33983908,0.0625,1,33983908
27,26856240,0.0625,1,26856240
28,23953562,0.0625,1,23953562
29,37375428,1.84093206376285e-05,0.000294549130202057,11008.8998083296
30,35067948,0.00853141398430564,0.13650262374889,4786866.91148965
31,27401294,0.03037694689886,0.48603115038176,13317882.4447688
32,24511088,0.038556366069291,0.616901857108655,15120935.7069537
