"id","Value","area","ratio","rValue"
1,147337248,0.0025766403454994,0.0412262455279905,6074161.56146642
2,133289496,0.041547448834464,0.664759181351424,88605416.2437039
3,83202560,0.0481255980276178,0.770009568441885,64066767.31886
4,75895392,0.0256249581370291,0.409999330192466,31117059.8846947
5,71288352,0.000621272987692625,0.00994036780308199,708632.438955576
6,62743476,0.0534417897640844,0.85506863622535,53649978.455358
7,58411880,0.0597551917115735,0.956083067385177,55846609.4021349
8,67201040,0.0381138050316181,0.60982088050589,40980597.3837115
9,89939632,0.000865614668845337,0.0138498347015254,1245649.03631602
